id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13098805,"Clean, quiet, cozi Upper East Side studio apt",24494897,Isabella,Manhattan,Upper East Side,40.76704,-73.95722,Entire home/apt,159,6,0,2019-06-23,0.72,1,0
13099377,1 Bedroom in Quiet Hamilton Heights Neighborhood.,43518492,Angela,Manhattan,Harlem,40.82828,-73.94264,Private room,130,3,3,2019-05-20,0.1,1,0
13099742,Perfect Summer Apartment (1 Bedroom available),72770139,Francisco,Brooklyn,South Slope,40.66665,-73.98875,Private room,60,1,1,2016-07-09,0.03,1,0
13100305,Spacious 1 bedroom 1 bath,72779585,Vanessa,Brooklyn,Crown Heights,40.67702,-73.95864,Entire home/apt,105,2,7,2019-04-28,0.18,1,32
13100373,Incredible 3 BR Union Square Loft,38331104,Anna,Manhattan,Gramercy,40.73627,-73.98986,Private room,100,7,0,2019-06-23,0.72,1,0
13101260,Spacious Sun Drenched Brick Encrusted Loft,676499,Abe,Manhattan,East Village,40.72487,-73.98125,Entire home/apt,175,4,3,2017-06-30,0.08,1,0
13102409,Large & comfortable studio in Financial District,2233249,Eve,Manhattan,Financial District,40.70931,-74.00959,Entire home/apt,110,6,5,2017-07-01,0.13,1,0
13105778,Entire Astoria Hardwood Floor 1 BR Apartment,72839296,Megahn,Queens,Long Island City,40.76235,-73.92973,Entire home/apt,99,2,16,2016-12-10,0.44,1,0
13109268,One bedroom with great views of Manhattan,72874338,Augie,Brooklyn,Bushwick,40.69025,-73.90871,Private room,40,1,3,2017-01-03,0.08,1,0
13109933,Luxury condo with views in Brooklyn,1642326,Steve,Brooklyn,Downtown Brooklyn,40.69202,-73.98469,Entire home/apt,225,3,36,2019-07-03,1.01,1,53
13109949,"Sunny, couple-friendly BedStuy Apartment",72881006,Lane,Brooklyn,Bedford-Stuyvesant,40.69375,-73.95208,Private room,50,1,2,2016-06-20,0.05,1,0
13111578,"Spacious Room w/ Bed & TV, etc.",72897900,Joseph,Brooklyn,Bedford-Stuyvesant,40.68696,-73.92905,Private room,45,1,7,2016-06-14,0.19,1,0
13113038,Large apartment with a balcony in a doorman bldg,72507521,Sam,Manhattan,Harlem,40.81245,-73.94085,Entire home/apt,190,1,0,2019-06-23,0.72,1,0
13114019,Chic Unique Large Chelsea One Bedroom,34761471,Lincoln,Manhattan,Chelsea,40.74589,-74.0048,Entire home/apt,250,4,18,2018-09-29,0.49,1,0
13114443,East Village Spacious 3 Bedroom Across from Park,72931015,Spencer,Manhattan,East Village,40.72527,-73.98347,Entire home/apt,206,1,1,2016-06-05,0.03,1,0
13114542,NYC,58735878,Jiandong,Manhattan,Harlem,40.82889,-73.94599,Private room,40,1,1,2016-05-27,0.03,1,0
13115864,Charming Studio in West Chelsea,16055560,Catalina,Manhattan,Chelsea,40.7453,-74.00242,Entire home/apt,105,2,6,2016-06-20,0.16,1,0
13116397,Spacious Room in East Village Apartment,35959584,Kartik,Manhattan,East Village,40.72778,-73.97825,Private room,75,1,8,2016-09-29,0.21,1,0
13117094,"On Fifth, Across From Central Park",72967204,Gerald,Manhattan,East Harlem,40.79485,-73.94868,Entire home/apt,165,7,49,2019-06-29,1.37,1,64
13122135,Room in BIG art-filled space in prime Brooklyn,9793190,Rebecca,Brooklyn,Greenpoint,40.72721,-73.94951,Private room,80,1,4,2018-02-25,0.24,1,0
13123232,Beautiful Private Room Near Hudson River,12341146,Michelle,Manhattan,Hell's Kitchen,40.76089,-73.99879,Private room,200,1,1,2016-06-06,0.03,1,0
13124637,Private BR in a 2 BR Central Park West,32132982,Vanessa,Manhattan,Upper West Side,40.79613,-73.96658,Private room,60,2,23,2017-02-21,0.62,1,0
13124724,391 Hancock Street,27019686,Gool-Jitzu,Brooklyn,Bedford-Stuyvesant,40.68329,-73.9399,Entire home/apt,150,5,1,2018-06-16,0.08,1,0
13126582,STUNNING ONE BEDROOM IN THE HEART OF NEW YORK CITY,73069526,Tony,Manhattan,Hell's Kitchen,40.7655,-73.98682,Entire home/apt,250,7,52,2018-09-04,1.4,1,0
13127582,One bedroom in Beautiful Astoria with balcony!,42048980,Stephanie,Queens,Ditmars Steinway,40.77265,-73.91401,Private room,100,1,1,2016-05-30,0.03,1,0
13128861,"Cozy Studio in Clinton Hill, Brooklyn",16065842,Michael,Brooklyn,Clinton Hill,40.68511,-73.96638,Entire home/apt,100,2,64,2019-06-27,1.69,1,15
13129120,"Central Park Bedroom - Spacious, Sunny, Subway",21077880,Camille,Manhattan,East Harlem,40.79525,-73.94912,Private room,80,2,29,2019-07-05,1.96,1,3
13129607,Spacious Studio in the heart of NYC's East Village,11935406,Brandon,Manhattan,East Village,40.72684,-73.98938,Entire home/apt,123,2,7,2017-02-05,0.2,1,0
13129664,Large/Modern 1 Bed Apt Williamsburg,65674570,Gabby,Brooklyn,Williamsburg,40.71529,-73.96398,Entire home/apt,189,3,6,2016-12-27,0.16,1,0
13130332,Welcome to Williamsburg,16708043,Justin,Brooklyn,Williamsburg,40.71066,-73.95726,Private room,85,1,42,2017-11-24,1.14,1,0
13134161,"Peaceful home, industrial neighborhood",460765,Jack,Brooklyn,Gowanus,40.68164,-73.98631,Private room,63,2,2,2016-06-19,0.05,1,0
13135097,"Beautiful, New, 1 BR, Heart of Williamsburg!",70178459,Chris,Brooklyn,Williamsburg,40.71401,-73.95664,Entire home/apt,150,1,6,2016-12-25,0.16,1,0
13135589,"Clean and Spacious Apt. in Bay Ridge, Brooklyn, NY",73179534,Iman,Brooklyn,Fort Hamilton,40.61778,-74.02736,Private room,70,2,8,2018-11-04,0.59,1,0
13136376,Spacious 2 Bedroom with Balcony,16110448,Gingie,Manhattan,East Harlem,40.79658,-73.93287,Entire home/apt,199,2,30,2019-06-03,0.8,1,30
13137970,Charming room in light filled apt,9614283,Sara Cecilia,Brooklyn,Bushwick,40.70158,-73.92023,Private room,35,3,7,2017-07-08,0.22,1,0
13139565,Private room in Williamsburg,73227676,Lindsay,Brooklyn,Greenpoint,40.72098,-73.94639,Private room,158,1,0,2019-06-23,0.72,1,0
13139850,Big Room In Beautiful Bushwick 2br w/ Washer-Dryer,34731099,Matthew,Brooklyn,Bushwick,40.69096,-73.92352,Private room,30,1,0,2019-06-23,0.72,1,0
13141460,"Great space, great location!",46309248,Heather,Queens,Astoria,40.76776,-73.92707,Private room,120,1,1,2016-06-14,0.03,1,0
13145377,West Village Studio,22363037,Jessica,Manhattan,West Village,40.73733,-74.00392,Entire home/apt,119,3,1,2016-08-03,0.03,1,0
13148370,Beautiful Garden Level Apartment in Brooklyn,18893401,Angela,Brooklyn,Fort Greene,40.68457,-73.96969,Entire home/apt,225,2,11,2017-06-15,0.3,1,0
13150529,Private Loft Bedroom in Bushwick,5561136,Yazmiyn,Brooklyn,Bushwick,40.6861,-73.90977,Private room,60,5,0,2019-06-23,0.72,1,0
13151075,ASTORIA APARTMENT OUTDOOR SPACE,18051286,Danielle,Queens,Astoria,40.77221,-73.92901,Private room,50,1,0,2019-06-23,0.72,1,0
13152876,Spacious & Sunny Private Room in Williamsburg!,65252597,Zac,Brooklyn,Williamsburg,40.71038,-73.95397,Private room,45,3,1,2016-10-27,0.03,1,0
13153856,Large 1BR Apt. in Williamsburg,47292710,Peter,Brooklyn,Williamsburg,40.71233,-73.94806,Entire home/apt,200,1,6,2016-07-25,0.16,1,0
13154343,Spacious Modern Alcove Studio in a Luxury Building,13739649,Alexander,Manhattan,Hell's Kitchen,40.76144,-73.99243,Entire home/apt,225,2,32,2019-06-25,0.85,1,44
13155196,Artist's Room in Large Apartment,7532592,Nicole,Brooklyn,Fort Greene,40.69497,-73.97209,Private room,50,7,2,2016-06-25,0.05,1,0
13155478,"One BR upper east, walk out to garden",68234238,Kyle,Manhattan,Upper East Side,40.77626,-73.94693,Private room,100,1,2,2016-06-13,0.05,1,0
13156625,1 bdrm/large studio in a great location,49125175,George,Brooklyn,Prospect Heights,40.67539,-73.96865,Entire home/apt,99,3,6,2016-12-10,0.16,1,0
13156982,Sunny New Artist's 1BR In Greenpoint,62285182,Brian,Brooklyn,Greenpoint,40.73432,-73.95145,Entire home/apt,117,2,17,2016-11-19,0.47,1,0
13157343,Spacious one bedroom by beautiful Fort Tryon park,73459264,Leslie,Manhattan,Inwood,40.86383,-73.92905,Entire home/apt,105,4,7,2019-01-02,0.19,1,0
13162066,Convenient & comfortable studio near Penn Station,73505108,Ryan,Manhattan,Chelsea,40.75037,-73.99858,Entire home/apt,130,6,63,2019-06-23,1.68,1,34
13163474,"Cozy, Sunny, UWS Junior One Bedroom",16205472,Sami,Manhattan,Upper West Side,40.79296,-73.97456,Entire home/apt,100,4,2,2018-07-23,0.09,1,83
13163670,Sunny 1BR in Crown Heights,23080138,Andrew,Brooklyn,Crown Heights,40.67194,-73.95182,Entire home/apt,195,2,0,2019-06-23,0.72,1,0
13164204,Beautiful Big Bedroom In Shared Apt-Roof/Balcony,55292741,Samantha,Brooklyn,Bushwick,40.70153,-73.92244,Private room,115,2,0,2019-06-23,0.72,1,0
13164373,Spacious art deco 2 BR in Hudson Heights,473497,Jennifer,Manhattan,Washington Heights,40.85487,-73.93509,Entire home/apt,175,1,0,2019-06-23,0.72,1,0
13164444,Luxury Loft in Renovated Warehouse with 2 terraces,15221605,Elizabeth,Brooklyn,Williamsburg,40.71102,-73.95123,Entire home/apt,269,7,1,2016-07-20,0.03,1,0
13164770,Sunny Bedroom in Beautiful Apartment in Bushwick,22851099,Elena,Brooklyn,Bushwick,40.69074,-73.91705,Private room,40,1,0,2019-06-23,0.72,1,0
13165250,Cozy Apartment In Inwood!,43272945,Corey,Manhattan,Inwood,40.8679,-73.91842,Entire home/apt,80,1,2,2016-07-18,0.06,1,0
13165500,"Cozy, chic Williamsburg apartment",4104874,Lauren,Brooklyn,Williamsburg,40.71021,-73.94944,Entire home/apt,200,2,1,2016-06-12,0.03,1,0
13166495,Large 1-bedroom apartment with amazing rooftop,73550526,Claudia,Manhattan,East Village,40.72884,-73.98548,Entire home/apt,195,2,7,2017-05-29,0.19,1,0
13167611,Massive apartment minutes from Manhattan!,15430149,Ivette,Queens,Ditmars Steinway,40.77367,-73.91597,Entire home/apt,92,2,1,2018-10-07,0.11,1,0
13167621,Your Home near the Central Park,73561955,Baichuan,Manhattan,Upper West Side,40.79559,-73.96434,Private room,65,7,0,2019-06-23,0.72,1,0
13168677,"Tidy, Private Room in Brooklyn, a Commuter's Dream",45451107,Jamie,Brooklyn,Fort Greene,40.68445,-73.97168,Private room,95,2,54,2019-05-27,1.44,1,0
13169181,LARGE BEDROOM AND PRIVATE BATHROOM ..ASTORIA!,5430458,Christian,Queens,Astoria,40.76672,-73.92769,Private room,95,4,45,2019-07-04,1.19,1,93
13169806,Unique Studio in Chelsea,988088,Tale,Manhattan,Chelsea,40.74729,-74.00244,Entire home/apt,154,2,23,2019-06-02,0.62,1,4
13170106,Bright & spacious east village apartment,21425186,Doug,Manhattan,East Village,40.72333,-73.98795,Entire home/apt,250,3,0,2019-06-23,0.72,1,0
13170825,Sunny and spacious 1 bedroom Brooklyn apartment,27556149,Ja'Tovia,Brooklyn,Bedford-Stuyvesant,40.68444,-73.94822,Entire home/apt,75,5,2,2016-07-18,0.05,1,0
13171614,Private Home Close To Coney Island Beach,72101538,Shelly,Brooklyn,Gravesend,40.59162,-73.9702,Entire home/apt,300,2,0,2019-06-23,0.72,1,0
13174320,Cute Studio in great UES location,30812813,Amanda,Manhattan,Upper East Side,40.77097,-73.95843,Entire home/apt,115,5,4,2016-08-16,0.11,1,0
13174433,Modern West Village 1 Bedroom - PRIME LOCATION!,2926947,Amit,Manhattan,West Village,40.73908,-74.00186,Entire home/apt,150,2,11,2017-01-08,0.3,1,0
13174455,Brooklyn room in a New Bldg - 20mns from Manhattan,73643860,Aicha,Brooklyn,Bedford-Stuyvesant,40.68846,-73.92155,Private room,65,2,5,2019-06-23,2.24,1,48
13182093,"Artsy, cozy room in Bed-Stuy",5401988,Maggie,Brooklyn,Bedford-Stuyvesant,40.68675,-73.95341,Private room,65,2,5,2017-10-02,0.13,1,0
13182297,Sculptor's Light-filled Loft (Bushwick),18742,Serra Victoria,Brooklyn,Bushwick,40.7043,-73.92491,Entire home/apt,117,7,0,2019-06-23,0.72,1,0
13183047,2 bedroom Kid Friendly Cobble Hill,40306612,Christina,Brooklyn,Carroll Gardens,40.685,-73.99369,Entire home/apt,250,3,12,2019-03-14,0.32,1,0
13183826,BROOKLYN ROOM,31628863,Sasha,Brooklyn,Bensonhurst,40.60391,-73.99339,Private room,80,2,7,2018-09-03,0.23,1,0
13184939,East Village Studio,11296515,Robert,Manhattan,East Village,40.72926,-73.98915,Entire home/apt,99,1,0,2019-06-23,0.72,1,0
13186447,The Hudson,73764539,Ed,Manhattan,Washington Heights,40.85241,-73.9368,Entire home/apt,99,2,3,2017-05-10,0.08,1,0
13186655,2 bedroom apartment on Central Park,6721441,Kelsey,Manhattan,Harlem,40.8013,-73.95677,Entire home/apt,165,4,2,2016-12-29,0.06,1,0
13186741,"Cozy Alcove, Chelsea Doorman Bldg, Near Everything",11345677,Michelle,Manhattan,Chelsea,40.73887,-74.00011,Private room,85,2,22,2018-11-05,0.65,1,58
13187991,Cheap West Village Apartment,73792588,Peter,Manhattan,West Village,40.73011,-74.00267,Private room,55,1,7,2016-06-28,0.19,1,0
13188552,Large One Bedroom Apartment with Studio,18142892,Stacy,Queens,Ridgewood,40.70871,-73.89415,Entire home/apt,95,1,1,2016-08-01,0.03,1,0
13189500,Quaint & Charming 2BR + Futon,42429642,Judy,Manhattan,West Village,40.73179,-74.00149,Private room,300,1,0,2019-06-23,0.72,1,0
13192217,Private Sunny Cool Bushwick Bedroom,94946,Taylor,Brooklyn,Bushwick,40.69746,-73.92065,Private room,101,1,28,2019-06-08,1.15,1,13
13192876,Cozy Room Washington Heights,73857756,Anna,Manhattan,Washington Heights,40.83193,-73.9364,Private room,65,2,0,2019-06-23,0.72,1,0
13192944,"Private, cozy, Bedroom",73857837,Ling,Brooklyn,Dyker Heights,40.63009,-74.01342,Private room,43,1,30,2019-07-07,1.15,1,6
13201181,"2BR heart of Williamsburg, luxury hipster heaven",19873203,Caitlin,Brooklyn,Williamsburg,40.71351,-73.95848,Entire home/apt,319,2,49,2019-06-03,1.32,1,82
13201687,"Fantastic views, outdoor terrace, modern apartment",73953648,Mark,Manhattan,Hell's Kitchen,40.7661,-73.99053,Entire home/apt,295,3,0,2019-06-23,0.72,1,0
13202799,Astoria Room Fit for a Queen!,5402234,Maya,Queens,Ditmars Steinway,40.77481,-73.91562,Private room,50,2,9,2019-06-30,0.68,1,28
13203601,"Sunny, cosmopolitan and modern apartment.",69286284,Kofi,Manhattan,East Harlem,40.79566,-73.94137,Entire home/apt,160,4,57,2019-05-29,1.51,1,31
13205376,Very comfortable Apt in Manhattan,16300425,Isaac,Manhattan,Washington Heights,40.84989,-73.93044,Private room,95,2,0,2019-06-23,0.72,1,90
13205892,"Gigantic Apartment, Fun Roommates, Best Location!",1837583,Ben,Manhattan,Two Bridges,40.71141,-73.99408,Private room,100,3,0,2019-06-23,0.72,1,0
13207484,Luxury High Rise in Forte Green Brooklyn,9149064,Kange,Brooklyn,Fort Greene,40.69388,-73.98085,Entire home/apt,150,1,15,2019-04-06,0.42,1,55
13207548,"Spacious, sunny bedroom in Hudson Heights",24843404,Laura,Manhattan,Washington Heights,40.84996,-73.93937,Private room,50,5,1,2016-05-28,0.03,1,0
13207586,Beautiful 1BR UES,74020712,Nicole,Manhattan,Upper East Side,40.7722,-73.95272,Entire home/apt,115,3,8,2017-02-20,0.22,1,0
13208233,Spacious 1st floor apartment in fantastic location,6357668,Ragi,Queens,Astoria,40.76279,-73.91767,Entire home/apt,69,4,0,2019-06-23,0.72,1,0
13208952,The Real Manhattan Upper East Side--Now Yours,290317,Katie,Manhattan,Upper East Side,40.77305,-73.96283,Shared room,99,3,48,2019-06-19,1.53,1,0
13209380,"Luxe 1-br Large Loft in Tribeca, Entire Apt",6569229,Anna,Manhattan,Tribeca,40.71523,-74.0079,Entire home/apt,250,3,3,2017-10-29,0.09,1,0
13209493,Family Friendly 2 BR in Park Slope Brooklyn,60928872,Andrea,Brooklyn,Park Slope,40.67002,-73.98496,Entire home/apt,150,3,3,2016-08-08,0.08,1,0
13209514,super modern WeLive/WeWork shared Apt @WallStreet,6189263,Anni,Manhattan,Financial District,40.70433,-74.00706,Entire home/apt,150,2,6,2016-06-23,0.16,1,0
13210016,Private 2bdr apt. awesome LES/Chinatown location,6917811,Gia,Manhattan,Civic Center,40.71537,-74.00181,Private room,100,2,0,2019-06-23,0.72,1,0
13216246,Comfy Greenpoint room w/ easy access to Manhattan!,6531491,Stephen,Brooklyn,Greenpoint,40.72217,-73.948,Private room,75,1,55,2019-07-08,1.46,1,0
13217170,Cozy Apartment in Bed-Stuy,64172780,Eleni,Brooklyn,Bedford-Stuyvesant,40.68604,-73.95375,Private room,50,5,7,2017-01-01,0.21,1,40
13217241,Amazing and Perfect 1BR in Beautiful SOHO/Nolita!,74130179,Gary,Manhattan,Nolita,40.72426,-73.99535,Entire home/apt,275,3,24,2019-05-30,0.66,1,82
13217755,Large Bedroom on upper west/columbia,47896181,Zichen,Manhattan,Upper West Side,40.80125,-73.96529,Private room,90,1,3,2016-07-04,0.08,1,0
13217991,Bright Clinton Hill/Bed Stuy Room in Artist's Apt.,67641348,Perri,Brooklyn,Bedford-Stuyvesant,40.68484,-73.95759,Private room,56,3,17,2018-05-27,0.45,1,0
13219269,"Lovely, clean, and quiet - close to Prospect Park",7592287,Emily,Brooklyn,East Flatbush,40.6531,-73.94965,Private room,42,3,6,2016-09-18,0.16,1,0
13220375,Huge Authentic NYC Home In Fun Soho District,11975339,Allyson,Manhattan,Nolita,40.72315,-73.99507,Entire home/apt,129,2,6,2018-05-14,0.28,1,0
13222964,Charming studio West Harlem / sleep three,74196752,Lawrence,Manhattan,Harlem,40.81162,-73.95046,Entire home/apt,100,1,5,2016-06-28,0.13,1,0
13223949,Designer Apartment - Sunny and spacious 1 bedroom,7195006,Sarah,Brooklyn,Bedford-Stuyvesant,40.68315,-73.95035,Entire home/apt,115,5,1,2016-07-05,0.03,1,0
13225764,Large Clean and Modern Room  Near Subway Lines,74227432,Tony,Manhattan,Harlem,40.82579,-73.9528,Private room,79,1,56,2019-06-09,1.49,1,74
13231678,Bedroom in the East Village ❤️,54778990,Eve,Manhattan,East Village,40.72572,-73.98269,Private room,50,1,0,2019-06-23,0.72,1,0
13232917,Hip Crown Heights 2 Bedroom!,52592877,Alexis,Brooklyn,Crown Heights,40.67294,-73.9581,Entire home/apt,113,1,3,2016-07-06,0.08,1,0
13233113,Luxury Highrise 1bd -great views -central location,15774226,Mirza,Manhattan,Theater District,40.76318,-73.98473,Private room,104,5,0,2019-06-23,0.72,1,0
13233856,"Cozy room, great location",22682349,Marwa,Manhattan,Upper West Side,40.79643,-73.97188,Private room,110,7,2,2017-01-01,0.06,1,0
13234352,Amazing private Upper East loft!,72218656,Yuanyuan,Manhattan,Upper East Side,40.7626,-73.96031,Entire home/apt,199,3,57,2019-06-20,1.51,1,93
13234446,Charming Room in Greenpoint,6244152,Julia,Brooklyn,Greenpoint,40.72779,-73.94323,Private room,67,4,0,2019-06-23,0.72,1,0
13235417,Quiet and sunny SoHo studio,3343599,Devin,Manhattan,SoHo,40.72515,-74.00182,Entire home/apt,150,5,0,2019-06-23,0.72,1,0
13235840,"Studio for 1, Upper West Side (70s)",6098059,Paige,Manhattan,Upper West Side,40.77616,-73.97994,Entire home/apt,99,8,0,2019-06-23,0.72,1,0
13237190,Queen sofa in UES w BEST roommates,31460662,Morgan,Manhattan,Upper East Side,40.76995,-73.95604,Shared room,120,1,12,2017-04-30,0.32,1,0
13237828,Amazing Open Floor Studio Extension,74351458,Harvey,Brooklyn,Bushwick,40.69893,-73.92624,Entire home/apt,115,5,54,2019-06-07,1.47,1,105
13238211,West Village 1 Bedroom well lit CLEAN apartment,2584324,Justin,Manhattan,West Village,40.73334,-74.00104,Entire home/apt,165,1,13,2017-01-01,0.35,1,0
13238778,Spacious and Quiet Bedroom in Artsy Bushwick!,7550464,Wil,Brooklyn,Bushwick,40.70238,-73.92812,Private room,55,1,1,2016-06-07,0.03,1,0
13239181,1 Bedroom in 2 Bedroom Apartment,15478812,Tai,Queens,Ridgewood,40.70422,-73.90978,Private room,60,1,0,2019-06-23,0.72,1,0
13239693,2-Floor Sunlit Apt In Greenpoint With Outdoor Deck,27652670,Noah,Brooklyn,Greenpoint,40.73239,-73.95449,Entire home/apt,133,2,12,2016-11-25,0.33,1,0
13243946,Sunny one-bedroom two blocks from Central Park,5704909,Taeko,Manhattan,Harlem,40.80041,-73.95237,Entire home/apt,160,3,1,2016-06-12,0.03,1,0
13245721,Gorgeous 1 BD in the West Village,10039614,Parth,Manhattan,West Village,40.73506,-74.00518,Entire home/apt,249,1,0,2019-06-23,0.72,1,0
13246278,3 br 80s light loft in Lower East Side / Chinatown,6787564,Luke,Manhattan,Lower East Side,40.71258,-73.9901,Entire home/apt,200,4,6,2019-01-04,0.31,1,0
13248480,Large room avail in a shared apartment,72359036,Brian,Manhattan,Upper East Side,40.77983,-73.94798,Private room,125,1,5,2016-06-26,0.13,1,0
13248565,COZY 1 BEDROOM APARTMENT,74489237,Carmen,Bronx,Tremont,40.84268,-73.89294,Entire home/apt,68,1,0,2019-06-23,0.72,1,0
13248968,Luxurious 1 bdr apt with balcony!,15985137,Ferenc,Brooklyn,Bushwick,40.69476,-73.92943,Entire home/apt,125,5,42,2019-06-21,1.12,1,1
13250303,Single room in Bed-Stuy,38322121,Pierre-Alexis,Brooklyn,Bedford-Stuyvesant,40.69484,-73.95852,Private room,70,3,2,2016-06-23,0.05,1,0
13251558,Beautiful NYC Apartment,74534871,Brennen,Manhattan,Harlem,40.82158,-73.93824,Private room,100,1,0,2019-06-23,0.72,1,0
13254504,"Tree lined, light-filled in Chelsea",21350216,Karin,Manhattan,Chelsea,40.74858,-73.99887,Entire home/apt,240,1,1,2016-07-01,0.03,1,0
13261498,Garden Duplex in trendy South Park Slope,74653179,Kevin,Brooklyn,South Slope,40.66537,-73.98559,Entire home/apt,150,3,6,2018-08-19,0.17,1,1
13261616,"Sunny, Accessible, UES Apt - Summer in the City",24693048,Tola,Manhattan,Upper East Side,40.77693,-73.94524,Entire home/apt,120,7,0,2019-06-23,0.72,1,0
13261922,Spacious artsy apartment near Gramercy/Flatiron,3490622,Calliea,Manhattan,Flatiron District,40.74154,-73.98515,Entire home/apt,200,5,1,2016-08-01,0.03,1,0
13262082,Private BR in sunny East Village 2BR,18056150,Mark,Manhattan,East Village,40.72954,-73.98842,Private room,100,1,1,2016-06-25,0.03,1,0
13264012,Cozy Studio in the Heart of Brooklyn Heights,55471059,Britt,Brooklyn,Brooklyn Heights,40.69511,-73.9934,Entire home/apt,110,1,3,2016-07-28,0.08,1,0
